,cluster,node_name,cpu_cat,eff_class,count,node_count,percentage
127,1,8ccd7b3c,extreme,efficient,879,21978,3.9994539994539995
128,1,8ccd7b3c,high,efficient,5915,21978,26.913276913276913
129,1,8ccd7b3c,low,efficient,2505,21978,11.397761397761398
130,1,8ccd7b3c,low,slightly inefficient,271,21978,1.233051233051233
131,1,8ccd7b3c,medium,efficient,6930,21978,31.53153153153153
132,1,8ccd7b3c,very_high,efficient,5478,21978,24.924924924924923
133,1,8d5a6c7e,extreme,efficient,1999,7569,26.41035803937112
134,1,8d5a6c7e,high,efficient,1864,7569,24.626767076232
135,1,8d5a6c7e,low,efficient,30,7569,0.3963535473642489
136,1,8d5a6c7e,medium,efficient,1447,7569,19.11745276786894
137,1,8d5a6c7e,very_high,efficient,2229,7569,29.449068569163693
138,1,b9c737a2,extreme,efficient,4695,15954,29.428356525009402
139,1,b9c737a2,high,efficient,3975,15954,24.91538172245205
140,1,b9c737a2,low,efficient,88,15954,0.5515858092014542
141,1,b9c737a2,low,slightly inefficient,1,15954,0.006268020559107433
142,1,b9c737a2,medium,efficient,1844,15954,11.558229910994108
143,1,b9c737a2,very_high,efficient,5351,15954,33.54017801178388
144,1,bce59923,extreme,efficient,649,17288,3.754049051365109
145,1,bce59923,high,efficient,5134,17288,29.696899583526143
146,1,bce59923,low,efficient,1882,17288,10.886163813049514
147,1,bce59923,low,slightly inefficient,391,17288,2.2616844053678853
148,1,bce59923,medium,efficient,5469,17288,31.63465987968533
149,1,bce59923,very_high,efficient,3763,17288,21.766543267006018
150,1,c658b44f,extreme,efficient,3139,19139,16.40106588640995
151,1,c658b44f,high,efficient,4645,19139,24.26981555985161
152,1,c658b44f,low,efficient,832,19139,4.347144573906682
153,1,c658b44f,low,slightly inefficient,2,19139,0.010449866764198757
154,1,c658b44f,medium,efficient,4888,19139,25.539474371701758
155,1,c658b44f,very_high,efficient,5633,19139,29.432049741365795
156,1,e5886d85,high,efficient,1,18410,0.005431830526887561
157,1,e5886d85,idle, extremely inefficient,23,18410,0.12493210211841392
158,1,e5886d85,idle,inefficient,11679,18410,63.43834872351982
159,1,e5886d85,idle,slightly inefficient,6388,18410,34.69853340575774
160,1,e5886d85,low,efficient,14,18410,0.07604562737642585
161,1,e5886d85,low,slightly inefficient,300,18410,1.6295491580662684
162,1,e5886d85,medium,efficient,5,18410,0.027159152634437803
163,1,eb5d8f42,idle, extremely inefficient,90,20629,0.4362790246740026
164,1,eb5d8f42,idle,inefficient,20484,20629,99.297106015803
165,1,eb5d8f42,idle,slightly inefficient,55,20629,0.26661495952300157
166,1,f006f6ea,extreme,efficient,734,18060,4.06423034330011
167,1,f006f6ea,high,efficient,3218,18060,17.818383167220375
